sample,page,detector_id,candidate_type,raw_confidence,x0,y0,x1,y1,width,height,center_x,center_y,has_text,text_word_count,text_char_length,text_uppercase_ratio,text_ends_colon,text_ends_question,text_ends_paren,text_ends_underscore,text_has_digit,font_size,attr_members,attr_checked,attr_filled,attr_aggregate,attr_rows,attr_cols,attr_row,attr_col,attr_caption,nearest_complementary_distance,same_page_candidate_count,row_band_count,row_band_same_type_count,matched_gold,matched_category,matched_gold_name,best_iou,best_coverage
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,334.27978515625,247.9167022705078,349.79801177978516,99.1663818359375,15.518226623535156,198.33351135253906,342.0388984680176,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,117.25,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,309.518310546875,247.9167022705078,325.03800201416016,99.1663818359375,15.519691467285156,198.33351135253906,317.2781562805176,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,115.66,432,8,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,284.7568054199219,247.9167022705078,300.27799224853516,99.1663818359375,15.521186828613281,198.33351135253906,292.5173988342285,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,116.03,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,259.9953918457031,247.9167022705078,275.51798248291016,99.1663818359375,15.522590637207031,198.33351135253906,267.75668716430664,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,108.93,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,235.23390197753906,247.9167022705078,250.75797271728516,99.1663818359375,15.524070739746094,198.33351135253906,242.9959373474121,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,107.21,432,6,3,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,210.47239685058594,247.9167022705078,225.99796295166016,99.1663818359375,15.525566101074219,198.33351135253906,218.23517990112305,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,111.13,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,185.71099853515625,247.9167022705078,201.2380142211914,99.1663818359375,15.527015686035156,198.33351135253906,193.47450637817383,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,118.92,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,160.94949340820312,247.9167022705078,176.4780044555664,99.1663818359375,15.528511047363281,198.33351135253906,168.71374893188477,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,122.0,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,136.18800354003906,247.9167022705078,151.7179946899414,99.1663818359375,15.529991149902344,198.33351135253906,143.95299911499023,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,120.47,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,111.42659759521484,247.9167022705078,126.9579849243164,99.1663818359375,15.531387329101562,198.33351135253906,119.19229125976562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,121.81,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.6479159545898437,148.7503204345703,61.90359115600586,247.9167022705078,86.66510009765625,99.1663818359375,24.76150894165039,198.33351135253906,74.28434562683105,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,107.08,432,7,4,0,,,0.0,0.0
cl01,8,whitespace-detector,WHITESPACE,0.6459937286376953,298.2691955566406,47.26220703125,396.66668701171875,51.58220720291138,98.39749145507812,4.320000171661377,347.4679412841797,49.42220711708069,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,51.5,30,4,1,0,,,0.0,0.0
cl01,1,whitespace-detector,WHITESPACE,0.6440250205993653,122.3899917602539,215.0,220.0,222.1399998664856,97.6100082397461,7.139999866485596,171.19499588012695,218.5699999332428,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,46.56,155,4,1,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.6333333333333333,204.05079650878906,792.37939453125,370.28558349609375,801.0193948745728,166.2347869873047,8.640000343322754,287.1681900024414,796.6993947029114,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,0.0,162,1,0,0,,,0.0,0.0
cl01,5,table-detector,TABLE,0.6333333333333333,279.35211181640625,83.67498779296875,462.568115234375,89.4109878540039,183.21600341796875,5.736000061035156,370.9601135253906,86.54298782348633,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,24.96,162,0,0,0,,,0.0,0.0
cl01,6,table-detector,TABLE,0.6333333333333333,204.05079650878906,792.38037109375,370.28558349609375,801.0203714370728,166.2347869873047,8.640000343322754,287.1681900024414,796.7003712654114,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,0.0,150,1,0,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324225616455078,452.4479064941406,725.0,545.4169311523438,731.4259996414185,92.96902465820312,6.425999641418457,498.9324188232422,728.2129998207092,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,20.93,162,24,7,1,VALUE,SYMPTOM IMPROVEMENT symptomName#4,0.3278,0.3382
cl01,5,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,668.5595092773438,359.47918701171875,701.4259996414185,92.96878051757812,32.86649036407471,312.9947967529297,684.9927544593811,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,39.56,162,2,2,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,619.03662109375,359.47918701171875,643.798095703125,92.96878051757812,24.761474609375,312.9947967529297,631.4173583984375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,89.28,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,569.513671875,359.47918701171875,594.2750854492188,92.96878051757812,24.76141357421875,312.9947967529297,581.8943786621094,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,137.83,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,519.99072265625,359.47918701171875,544.752197265625,92.96878051757812,24.761474609375,312.9947967529297,532.3714599609375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,161.29,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,470.4678039550781,359.47918701171875,495.22930908203125,92.96878051757812,24.761505126953125,312.9947967529297,482.8485565185547,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,111.87,162,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,643.798095703125,359.47918701171875,668.5595092773438,92.96878051757812,24.76141357421875,312.9947967529297,656.1788024902344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,65.55,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,594.2750854492188,359.47918701171875,619.03662109375,92.96878051757812,24.76153564453125,312.9947967529297,606.6558532714844,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,113.45,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,544.752197265625,359.47918701171875,569.513671875,92.96878051757812,24.761474609375,312.9947967529297,557.1329345703125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,162.32,150,4,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,495.22930908203125,359.47918701171875,519.99072265625,92.96878051757812,24.76141357421875,312.9947967529297,507.6100158691406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,136.57,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324219512939453,266.5104064941406,445.706298828125,359.47918701171875,470.4678039550781,92.96878051757812,24.761505126953125,312.9947967529297,458.08705139160156,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,87.2,150,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,725.0,452.4479064941406,731.4259996414185,92.96871948242188,6.425999641418457,405.9635467529297,728.2129998207092,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,20.93,162,24,7,1,VALUE,SYMPTOM IMPROVEMENT symptomName#3,0.3277,0.3382
cl01,5,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,668.5595092773438,452.4479064941406,701.4259996414185,92.96871948242188,32.86649036407471,405.9635467529297,684.9927544593811,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,39.56,162,2,2,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,619.03662109375,452.4479064941406,643.798095703125,92.96871948242188,24.761474609375,405.9635467529297,631.4173583984375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,89.28,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,569.513671875,452.4479064941406,594.2750854492188,92.96871948242188,24.76141357421875,405.9635467529297,581.8943786621094,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,137.83,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,519.99072265625,452.4479064941406,544.752197265625,92.96871948242188,24.761474609375,405.9635467529297,532.3714599609375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,181.77,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,470.4678039550781,452.4479064941406,495.22930908203125,92.96871948242188,24.761505126953125,405.9635467529297,482.8485565185547,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,139.79,162,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,643.798095703125,452.4479064941406,668.5595092773438,92.96871948242188,24.76141357421875,405.9635467529297,656.1788024902344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,65.55,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,594.2750854492188,452.4479064941406,619.03662109375,92.96871948242188,24.76153564453125,405.9635467529297,606.6558532714844,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,113.45,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,544.752197265625,452.4479064941406,569.513671875,92.96871948242188,24.761474609375,405.9635467529297,557.1329345703125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,162.32,150,4,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,495.22930908203125,452.4479064941406,519.99072265625,92.96871948242188,24.76141357421875,405.9635467529297,507.6100158691406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,160.24,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217987060547,359.47918701171875,445.706298828125,452.4479064941406,470.4678039550781,92.96871948242188,24.761505126953125,405.9635467529297,458.08705139160156,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,120.96,150,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,668.5595092773438,266.5104064941406,701.4259996414185,92.96870422363281,32.86649036407471,220.02605438232422,684.9927544593811,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,39.56,162,2,2,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,619.03662109375,266.5104064941406,643.798095703125,92.96870422363281,24.761474609375,220.02605438232422,631.4173583984375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,89.28,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,569.513671875,266.5104064941406,594.2750854492188,92.96870422363281,24.76141357421875,220.02605438232422,581.8943786621094,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,137.83,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,519.99072265625,266.5104064941406,544.752197265625,92.96870422363281,24.761474609375,220.02605438232422,532.3714599609375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,186.89,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,470.4678039550781,266.5104064941406,495.22930908203125,92.96870422363281,24.761505126953125,220.02605438232422,482.8485565185547,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,150.91,162,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,643.798095703125,266.5104064941406,668.5595092773438,92.96870422363281,24.76141357421875,220.02605438232422,656.1788024902344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,65.55,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,594.2750854492188,266.5104064941406,619.03662109375,92.96870422363281,24.76153564453125,220.02605438232422,606.6558532714844,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,113.45,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,544.752197265625,266.5104064941406,569.513671875,92.96870422363281,24.761474609375,220.02605438232422,557.1329345703125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,162.32,150,4,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,495.22930908203125,266.5104064941406,519.99072265625,92.96870422363281,24.76141357421875,220.02605438232422,507.6100158691406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,170.03,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.6324217605590821,173.5417022705078,445.706298828125,266.5104064941406,470.4678039550781,92.96870422363281,24.761505126953125,220.02605438232422,458.08705139160156,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,133.66,150,3,3,0,,,0.0,0.0
cl01,1,whitespace-detector,WHITESPACE,0.6301615524291992,224.9770050048828,208.21441650390625,317.0416259765625,212.53441667556763,92.06462097167969,4.320000171661377,271.00931549072266,210.37441658973694,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,53.98,155,4,1,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,42.54439926147461,681.1383666992188,42.54439926147461,734.7841725349426,0.0,53.64580583572388,42.54439926147461,707.9612696170807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,0.0,432,11,2,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,42.54439926147461,681.1383666992188,42.54439926147461,734.7841725349426,0.0,53.64580583572388,42.54439926147461,707.9612696170807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,0.0,432,11,2,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,42.54439926147461,336.1441955566406,42.54439926147461,388.1221852302551,0.0,51.9779896736145,42.54439926147461,362.1331903934479,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,13,0,,0.0,432,12,3,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,42.54439926147461,336.1441955566406,42.54439926147461,388.1221852302551,0.0,51.9779896736145,42.54439926147461,362.1331903934479,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,14,0,,0.0,432,12,3,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,42.54439926147461,336.1441955566406,42.54439926147461,388.1221852302551,0.0,51.9779896736145,42.54439926147461,362.1331903934479,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,15,0,,0.0,432,12,3,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,42.54439926147461,37.0982666015625,42.54439926147461,115.74626970291138,0.0,78.64800310134888,42.54439926147461,76.42226815223694,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,24,0,,0.0,432,7,0,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,43.3654899597168,668.7363891601562,44.47649002075195,669.2083740234375,1.1110000610351562,0.47198486328125,43.920989990234375,668.9723815917969,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,25.81,432,11,4,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,43.3654899597168,323.9028015136719,44.47649002075195,324.3747863769531,1.1110000610351562,0.47198486328125,43.920989990234375,324.1387939453125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,16,0,,38.02,432,5,3,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,44.47639083862305,668.3656005859375,44.47639083862305,675.6156005859375,0.0,7.25,44.47639083862305,671.9906005859375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,25.45,432,6,4,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,44.47649002075195,668.7363891601562,45.58749008178711,669.2083740234375,1.1110000610351562,0.47198486328125,45.03199005126953,668.9723815917969,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,24.7,432,11,4,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,44.47649002075195,666.5744018554688,45.58749008178711,669.2083740234375,1.1110000610351562,2.63397216796875,45.03199005126953,667.8913879394531,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,24.72,432,12,4,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,44.47649002075195,323.9028015136719,45.58749008178711,324.3747863769531,1.1110000610351562,0.47198486328125,45.03199005126953,324.1387939453125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,16,0,,37.8,432,5,3,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.628,44.47649002075195,321.7408142089844,45.58749008178711,324.3747863769531,1.1110000610351562,2.63397216796875,45.03199005126953,323.05780029296875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,16,0,,37.76,432,10,3,0,,,0.0,0.0
cl01,2,whitespace-detector,WHITESPACE,0.6257660293579101,219.4515838623047,493.02288818359375,309.75799560546875,497.3428883552551,90.30641174316406,4.320000171661377,264.6047897338867,495.18288826942444,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,78.06,52,2,0,0,,,0.0,0.0
cl01,1,whitespace-detector,WHITESPACE,0.6120646667480469,373.8199462890625,619.037109375,458.64581298828125,633.1399998664856,84.82586669921875,14.102890491485596,416.2328796386719,626.0885546207428,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,69.41,155,13,4,1,VALUE,STATE,0.354,0.3925
cl01,7,whitespace-detector,WHITESPACE,0.6085002136230468,296.7388000488281,733.3834838867188,380.1388854980469,737.7034840583801,83.40008544921875,4.320000171661377,338.4388427734375,735.5434839725494,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,48.9,67,6,3,0,,,0.0,0.0
cl01,0,label-detector,LABEL,0.6,186.3730010986328,469.6592102050781,409.6929931640625,490.4642105102539,223.3199920654297,20.80500030517578,298.03299713134766,480.061710357666,1,1,12,1.0,0,0,0,0,0,30.0,,0,0,0,,,,,,9999.0,2,0,0,0,,,0.0,0.0
cl01,0,label-detector,LABEL,0.6,130.51300048828125,428.37921142578125,465.52301025390625,449.18421173095703,335.010009765625,20.80500030517578,298.01800537109375,438.78171157836914,1,3,18,1.0,0,0,0,0,0,30.0,,0,0,0,,,,,,9999.0,2,0,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,320.0,699.0,375.4899597167969,706.1399998664856,55.489959716796875,7.139999866485596,347.74497985839844,702.5699999332428,1,1,10,0.1,0,0,0,0,0,10.0,,0,0,0,,,,,,5.91,155,22,3,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,320.0,652.0,375.4899597167969,659.1399998664856,55.489959716796875,7.139999866485596,347.74497985839844,655.5699999332428,1,1,10,0.1,0,0,0,0,0,10.0,,0,0,0,,,,,,47.93,155,11,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,70.0,626.0,156.489990234375,633.1399998664856,86.489990234375,7.139999866485596,113.2449951171875,629.5699999332428,1,2,17,0.125,0,0,0,0,0,10.0,,0,0,0,,,,,,54.28,155,13,1,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,320.0,626.0,373.8199462890625,633.1399998664856,53.8199462890625,7.139999866485596,346.90997314453125,629.5699999332428,1,2,10,0.2222,0,0,0,0,0,10.0,,0,0,0,,,,,,42.03,155,13,1,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,49.58300018310547,569.51318359375,181.15939331054688,578.1531839370728,131.5763931274414,8.640000343322754,115.37119674682617,573.8331837654114,1,2,19,1.0,0,0,0,0,0,12.0,,0,0,0,,,,,,72.95,155,0,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,375.0,493.0,422.03997802734375,500.1399998664856,47.03997802734375,7.139999866485596,398.5199890136719,496.5699999332428,1,1,8,0.125,0,0,0,0,0,10.0,,0,0,0,,,,,,0.0,155,2,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,375.0,458.0,405.8799743652344,465.1399998664856,30.879974365234375,7.139999866485596,390.4399871826172,461.5699999332428,1,1,5,0.2,0,0,0,0,0,10.0,,0,0,0,,,,,,0.0,155,4,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,49.58300018310547,329.24920654296875,136.02980041503906,337.8892068862915,86.4468002319336,8.640000343322754,92.80640029907227,333.5692067146301,1,1,11,1.0,0,0,0,0,0,12.0,,0,0,0,,,,,,43.75,155,0,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,65.24369812011719,277.673828125,175.273681640625,284.84382820129395,110.02998352050781,7.170000076293945,120.2586898803711,281.258828163147,1,4,24,0.0,0,0,0,0,0,10.0,,0,0,0,,,,,,67.42,155,0,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,335.0,215.0,449.5499572753906,222.1399998664856,114.54995727539062,7.139999866485596,392.2749786376953,218.5699999332428,1,3,23,0.1429,0,0,0,0,0,10.0,,0,0,0,,,,,,42.58,155,4,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.6,60.0,168.0,102.04000091552734,175.1399998664856,42.040000915527344,7.139999866485596,81.02000045776367,171.5699999332428,1,2,9,0.25,0,0,0,0,0,10.0,,0,0,0,,,,,,59.29,155,2,0,0,,,0.0,0.0
cl01,2,label-detector,LABEL,0.6,61.72840118408203,445.7608947753906,111.7503890991211,450.062894821167,50.02198791503906,4.302000045776367,86.73939514160156,447.9118947982788,1,4,20,0.0,0,0,0,0,0,6.0,,0,0,0,,,,,,7.87,52,2,1,0,,,0.0,0.0
cl01,2,label-detector,LABEL,0.6,322.0414123535156,445.7608947753906,372.0633850097656,450.062894821167,50.02197265625,4.302000045776367,347.0523986816406,447.9118947982788,1,4,20,0.0,0,0,0,0,0,6.0,,0,0,0,,,,,,7.87,52,2,1,0,,,0.0,0.0
cl01,2,label-detector,LABEL,0.6,49.58300018310547,222.90771484375,246.9290008544922,231.54771518707275,197.34600067138672,8.640000343322754,148.25600051879883,227.22771501541138,1,3,26,1.0,0,0,0,0,0,12.0,,0,0,0,,,,,,30.02,52,0,0,0,,,0.0,0.0
cl01,3,label-detector,LABEL,0.6,220.0,603.0,253.7589874267578,609.4259996414185,33.75898742675781,6.425999641418457,236.8794937133789,606.2129998207092,1,1,6,1.0,0,0,0,0,0,9.0,,0,0,0,,,,,,57.53,181,7,2,0,,,0.0,0.0
cl01,3,label-detector,LABEL,0.6,61.775299072265625,331.9552917480469,120.13128662109375,336.25729179382324,58.355987548828125,4.302000045776367,90.95329284667969,334.10629177093506,1,4,24,0.0,0,0,0,0,0,6.0,,0,0,0,,,,,,7.34,181,1,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,171.8726043701172,734.96142578125,224.7845916748047,740.6974258422852,52.9119873046875,5.736000061035156,198.32859802246094,737.8294258117676,1,2,14,0.1538,0,0,0,0,0,8.0,,0,0,0,,,,,,24.37,432,6,3,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,274.3765869140625,734.96142578125,320.6165771484375,740.6974258422852,46.239990234375,5.736000061035156,297.49658203125,737.8294258117676,1,2,13,0.1667,0,0,0,0,0,8.0,,0,0,0,,,,,,1.37,432,6,3,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,370.2085876464844,734.96142578125,423.1205749511719,740.6974258422852,52.9119873046875,5.736000061035156,396.6645812988281,737.8294258117676,1,2,14,0.1538,0,0,0,0,0,8.0,,0,0,0,,,,,,24.37,432,6,3,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,472.71258544921875,734.96142578125,518.9525756835938,740.6974258422852,46.239990234375,5.736000061035156,495.83258056640625,737.8294258117676,1,2,13,0.1667,0,0,0,0,0,8.0,,0,0,0,,,,,,18.94,432,6,3,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.504600524902344,715.4813842773438,79.0645980834961,721.2173843383789,19.55999755859375,5.736000061035156,69.28459930419922,718.3493843078613,1,1,5,0.2,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,690.7222290039062,73.29180145263672,696.4582290649414,13.784000396728516,5.736000061035156,66.39980125427246,693.5902290344238,1,1,3,0.3333,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,665.9622192382812,79.95579528808594,671.6982192993164,20.447994232177734,5.736000061035156,69.73179817199707,668.8302192687988,1,1,5,0.2,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,11,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,641.2022094726562,99.07579040527344,646.9382095336914,39.567989349365234,5.736000061035156,79.29179573059082,644.0702095031738,1,2,9,0.25,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,616.4421997070312,105.30778503417969,622.1781997680664,45.799983978271484,5.736000061035156,82.40779304504395,619.3101997375488,1,2,12,0.1818,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,591.6821899414062,104.41979217529297,597.4181900024414,44.911991119384766,5.736000061035156,81.96379661560059,594.5501899719238,1,2,11,0.2,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,566.9221801757812,125.30778503417969,572.6581802368164,65.79998397827148,5.736000061035156,92.40779304504395,569.7901802062988,1,3,18,0.1875,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,5,0,0,,,0.0,0.0
